OriginalGeneID,ReplacementGeneID
GN7V-64880,GLYMA.01G109300
GN7V-64881,GLYMA.10G200000
GN7V-64882,GLYMA.05G031600
GN7V-64883,GLYMA.09G143600
GN7V-64884,GLYMA.08G259400
GN7V-64885,GLYMA.19G260600
GN7V-64886,GLYMA.09G179300
GN7V-64887,GLYMA.17G187300
GN7V-64888,GLYMA.15G006700
GN7V-64889,GLYMA.11G181100
GN7V-64890,GLYMA.20G189400
GN7V-64891,GLYMA.08G130700
GN7V-64892,GLYMA.13G165400
GN7V-64893,GLYMA.14G047400
GN7V-64894,GLYMA.02G147400
GN7V-64895,GLYMA.13G286600
GN7V-64896,GLYMA.19G185300
GN7V-64897,GLYMA.12G143100
GN7V-64898,GLYMA.06G269800
GN7V-64899,GLYMA.18G299900
GN7V-64900,GLYMA.09G138700
GN7V-64901,GLYMA.20G081500
GN7V-64902,GLYMA.19G055500
GN7V-64903,GLYMA.12G147900
GN7V-64904,GLYMA.17G020100
GN7V-64905,GLYMA.06G045000
GN7V-64906,GLYMA.17G226700
GN7V-64907,GLYMA.09G236500
GN7V-64908,GLYMA.13G003400
GN7V-64909,GLYMA.03G089000
GN7V-64910,GLYMA.18G260800
GN7V-64911,GLYMA.17G116000
GN7V-64912,GLYMA.06G269700
GN7V-64913,GLYMA.17G098300
GN7V-64914,GLYMA.12G093900
GN7V-64915,GLYMA.20G004900
GN7V-64916,GLYMA.14G192400
GN7V-64917,GLYMA.08G184700
GN7V-64918,GLYMA.02G251300
GN7V-64919,GLYMA.10G025500
GN7V-64920,GLYMA.13G339400
GN7V-64921,GLYMA.10G124100
GN7V-64922,GLYMA.15G122300
GN7V-64923,GLYMA.11G235500
GN7V-64924,GLYMA.16G142600
GN7V-64925,GLYMA.03G258900
GN7V-64926,GLYMA.17G170400
GN7V-64927,GLYMA.04G056800
GN7V-64928,GLYMA.20G012400
GN7V-64929,GLYMA.08G213100
GN7V-64930,GLYMA.14G069400
GN7V-64931,GLYMA.08G043300
GN7V-64932,GLYMA.16G053800
GN7V-64933,GLYMA.18G226200
GN7V-64934,GLYMA.20G245200
GN7V-64935,GLYMA.01G009200
GN7V-64936,GLYMA.04G100700
GN7V-64937,GLYMA.13G258200
GN7V-64938,GLYMA.08G130600
GN7V-64939,GLYMA.17G132200
GN7V-64940,GLYMA.16G091600
GN7V-64941,GLYMA.14G057100
GN7V-64942,GLYMA.02G208900
GN7V-64943,GLYMA.03G006000
GN7V-64944,GLYMA.11G093800
GN7V-64945,GLYMA.02G153100
GN7V-64946,GLYMA.02G140600
GN7V-64947,GLYMA.09G008500
GN7V-64948,GLYMA.02G229200
GN7V-64949,GLYMA.01G158500
GN7V-64950,GLYMA.15G096700
GN7V-64951,GLYMA.06G092800
GN7V-64952,GLYMA.07G265100
GN7V-64953,GLYMA.20G154700
GN7V-64954,GLYMA.09G102200
GN7V-64955,GLYMA.08G090300
GN7V-64956,GLYMA.14G132200
GN7V-64957,GLYMA.03G071700
GN7V-64958,GLYMA.12G094000
GN7V-64959,GLYMA.18G084000
GN7V-64960,GLYMA.06G084200
GN7V-64961,GLYMA.18G232100
GN7V-64962,GLYMA.05G245000
GN7V-64963,GLYMA.02G130600
GN7V-64964,GLYMA.05G088200
GN7V-64965,GLYMA.03G154900
GN7V-64966,GLYMA.11G151600
GN7V-64967,GLYMA.18G002600
GN7V-64968,GLYMA.16G197200
GN7V-64969,GLYMA.07G092100
GN7V-64970,GLYMA.06G065500
GN7V-64971,GLYMA.17G199400
GN7V-64972,GLYMA.U023500
GN7V-64973,GLYMA.20G022700
GN7V-64974,GLYMA.06G106000
GN7V-64975,GLYMA.14G122400
GN7V-64976,GLYMA.13G105300
GN7V-64977,GLYMA.18G074800
GN7V-64978,GLYMA.05G113900
GN7V-64979,GLYMA.11G097200
GN7V-64980,GLYMA.12G003400
GN7V-64981,GLYMA.20G242000
GN7V-64982,GLYMA.03G129200
GN7V-64983,GLYMA.17G206700
GN7V-64984,GLYMA.15G011400
GN7V-64985,GLYMA.06G298200
GN7V-64986,GLYMA.19G237200
GN7V-64987,GLYMA.10G233700
GN7V-64988,GLYMA.13G234500
GN7V-64989,GLYMA.03G129900
GN7V-64990,GLYMA.18G157500
GN7V-64991,GLYMA.06G010700
GN7V-64992,GLYMA.08G111900
GN7V-64993,GLYMA.02G209000
GN7V-64994,GLYMA.03G235600
GN7V-64995,GLYMA.09G094500
GN7V-64996,GLYMA.11G161400
GN7V-64997,GLYMA.18G028000
GN7V-64998,GLYMA.04G204200
GN7V-64999,GLYMA.07G067500
GN7V-65000,GLYMA.18G284700
GN7V-65001,GLYMA.08G002100
GN7V-65002,GLYMA.10G123900
GN7V-65003,GLYMA.01G117800
GN7V-65004,GLYMA.15G210700
GN7V-65005,GLYMA.12G220600
GN7V-65006,GLYMA.15G079000
GN7V-65007,GLYMA.11G143000
GN7V-65008,GLYMA.08G201300
GN7V-65009,GLYMA.20G247100
GN7V-65010,GLYMA.10G154600
GN7V-65011,GLYMA.17G025900
GN7V-65012,GLYMA.02G182800
GN7V-65013,GLYMA.06G169900
GN7V-65014,GLYMA.06G310800
GN7V-65015,GLYMA.12G125600
GN7V-65016,GLYMA.15G063400
GN7V-65017,GLYMA.18G057800
GN7V-65018,GLYMA.17G215300
GN7V-65019,GLYMA.08G264700
GN7V-65020,GLYMA.02G016700
GN7V-65021,GLYMA.04G051700
GN7V-65022,GLYMA.03G078300
GN7V-65023,GLYMA.18G055100
GN7V-65024,GLYMA.04G126900
GN7V-65025,GLYMA.19G161900
GN7V-65026,GLYMA.19G054200
GN7V-65027,GLYMA.05G074800
GN7V-65028,GLYMA.03G017400
GN7V-65029,GLYMA.09G030500
GN7V-65030,GLYMA.19G096600
GN7V-65031,GLYMA.02G039200
GN7V-65032,GLYMA.09G131000
GN7V-65033,GLYMA.03G176300
GN7V-65034,GLYMA.17G031700
GN7V-65035,GLYMA.12G144900
GN7V-65036,GLYMA.10G248900
GN7V-65037,GLYMA.06G251900
GN7V-65038,GLYMA.08G151200
GN7V-65039,GLYMA.02G073200
GN7V-65040,GLYMA.16G144600
GN7V-65041,GLYMA.19G161200
GN7V-65042,GLYMA.20G118000
GN7V-65043,GLYMA.02G269500
GN7V-65044,GLYMA.17G253700
GN7V-65045,GLYMA.01G236500
GN7V-65046,GLYMA.17G068600
GN7V-65047,GLYMA.19G115700
GN7V-65048,GLYMA.02G148300
GN7V-65049,GLYMA.11G022100
GN7V-65050,GLYMA.13G180400
GN7V-65051,GLYMA.18G134400
GN7V-65052,GLYMA.04G085700
GN7V-65053,GLYMA.02G173800
GN7V-65054,GLYMA.06G057000
GN7V-65055,GLYMA.16G139500
GN7V-65056,GLYMA.03G084900
GN7V-65057,GLYMA.06G039900
GN7V-65058,GLYMA.07G236400
GN7V-65059,GLYMA.02G246800
GN7V-65060,GLYMA.04G023900
GN7V-65061,GLYMA.02G265900
GN7V-65062,GLYMA.11G226700
GN7V-65063,GLYMA.11G142300
GN7V-65064,GLYMA.10G164500
GN7V-65065,GLYMA.20G159200
GN7V-65066,GLYMA.05G135300
GN7V-65067,GLYMA.20G057700
GN7V-65068,GLYMA.02G126500
GN7V-65069,GLYMA.20G019000
GN7V-65070,GLYMA.18G049400
GN7V-65071,GLYMA.07G029200
GN7V-65072,GLYMA.07G144000
GN7V-65073,GLYMA.07G015900
GN7V-65074,GLYMA.08G332100
GN7V-65075,GLYMA.19G207500
GN7V-65076,GLYMA.20G157100
GN7V-65077,GLYMA.06G248800
GN7V-65078,GLYMA.19G095400
GN7V-65079,GLYMA.03G067600
GN7V-65080,GLYMA.U016700
GN7V-65081,GLYMA.05G042100
GN7V-65082,GLYMA.02G269700
GN7V-65083,GLYMA.20G177200
GN7V-65084,GLYMA.04G180600
GN7V-65085,GLYMA.18G087300
GN7V-65086,GLYMA.02G233500
GN7V-65087,GLYMA.08G071000
GN7V-65088,GLYMA.02G225900
GN7V-65089,GLYMA.11G244400
GN7V-65090,GLYMA.04G117000
GN7V-65091,GLYMA.05G246100
GN7V-65092,GLYMA.10G117200
GN7V-65093,GLYMA.04G023000
GN7V-65094,GLYMA.05G142700
GN7V-65095,GLYMA.13G111300
GN7V-65096,GLYMA.07G081000
GN7V-65097,GLYMA.05G096300
GN7V-65098,GLYMA.18G163700
GN7V-65099,GLYMA.03G065900
GN7V-65100,GLYMA.07G046500
GN7V-65101,GLYMA.02G153000
GN7V-65102,GLYMA.13G043600
GN7V-65103,GLYMA.02G095700
GN7V-65104,GLYMA.13G245400
GN7V-65105,GLYMA.07G124200
GN7V-65106,GLYMA.04G196000
GN7V-65107,GLYMA.18G016300
GN7V-65108,GLYMA.11G233700
GN7V-65109,GLYMA.20G021400
GN7V-65110,GLYMA.08G324500
GN7V-65111,GLYMA.20G074100
GN7V-65112,GLYMA.19G200600
GN7V-65113,GLYMA.01G075600
GN7V-65114,GLYMA.02G092300
GN7V-65115,GLYMA.06G154800
GN7V-65116,GLYMA.17G072800
GN7V-65117,GLYMA.11G205000
GN7V-65118,GLYMA.10G130600
GN7V-65119,GLYMA.02G109300
GN7V-65120,GLYMA.02G207800
GN7V-65121,GLYMA.01G129600
GN7V-65122,GLYMA.14G120700
GN7V-65123,GLYMA.14G162500
GN7V-65124,GLYMA.03G244200
GN7V-65125,GLYMA.09G209900
GN7V-65126,GLYMA.17G183200
GN7V-65127,GLYMA.06G308400
GN7V-65128,GLYMA.01G108600
GN7V-65129,GLYMA.03G224000
GN7V-65130,GLYMA.14G155200
GN7V-65131,GLYMA.06G117800
GN7V-65132,GLYMA.15G109000
GN7V-65133,GLYMA.06G205200
GN7V-65134,GLYMA.20G184900
GN7V-65135,GLYMA.20G040500
GN7V-65136,GLYMA.18G059400
GN7V-65137,GLYMA.12G135000
GN7V-65138,GLYMA.02G211600
GN7V-65139,GLYMA.13G146600
GN7V-65140,GLYMA.12G223500
GN7V-65141,GLYMA.12G078000
GN7V-65142,GLYMA.11G072300
GN7V-65143,GLYMA.01G046700
GN7V-65144,GLYMA.01G087800
GN7V-65145,GLYMA.10G229800
GN7V-65146,GLYMA.02G189300
GN7V-65147,GLYMA.06G108100
GN7V-65148,GLYMA.01G170900
GN7V-65149,GLYMA.03G168000
GN7V-65150,GLYMA.06G187400
GN7V-65151,GLYMA.13G210700
GN7V-65152,GLYMA.13G099100
GN7V-65153,GLYMA.11G143900
GN7V-65154,GLYMA.10G034000
GN7V-65155,GLYMA.14G118400
GN7V-65156,GLYMA.14G148400
GN7V-65157,GLYMA.18G185800
GN7V-65158,GLYMA.04G189500
GN7V-65159,GLYMA.14G014600
GN7V-65160,GLYMA.13G334400
GN7V-65161,GLYMA.05G072300
GN7V-65162,GLYMA.09G064300
GN7V-65163,GLYMA.13G308900
GN7V-65164,GLYMA.08G218500
GN7V-65165,GLYMA.07G018600
GN7V-65166,GLYMA.19G115600
GN7V-65167,GLYMA.13G150200
GN7V-65168,GLYMA.04G156500
GN7V-65169,GLYMA.18G199300
GN7V-65170,GLYMA.14G176800
GN7V-65171,GLYMA.19G002700
GN7V-65172,GLYMA.02G096300
GN7V-65173,GLYMA.08G209200
GN7V-65174,GLYMA.07G260800
GN7V-65175,GLYMA.20G050000
GN7V-65176,GLYMA.15G200700
GN7V-65177,GLYMA.01G073000
GN7V-65178,GLYMA.09G280900
GN7V-65179,GLYMA.18G060200
GN7V-65180,GLYMA.19G119100
GN7V-65181,GLYMA.11G064100
GN7V-65182,GLYMA.12G177200
GN7V-65183,GLYMA.10G235100
GN7V-65184,GLYMA.01G134700
GN7V-65185,GLYMA.01G206900
GN7V-65186,GLYMA.13G072500
GN7V-65187,GLYMA.07G016200
GN7V-65188,GLYMA.20G181500
GN7V-65189,GLYMA.09G233400
GN7V-65190,GLYMA.08G128600
GN7V-65191,GLYMA.11G119800
GN7V-65192,GLYMA.07G018900
GN7V-65193,GLYMA.11G199800
GN7V-65194,GLYMA.13G251200
GN7V-65195,GLYMA.18G013500
GN7V-65196,GLYMA.14G046500
GN7V-65197,GLYMA.14G138500
GN7V-65198,GLYMA.05G055200
GN7V-65199,GLYMA.08G244000
GN7V-65200,GLYMA.13G115000
GN7V-65201,GLYMA.05G247400
GN7V-65202,GLYMA.06G319400
GN7V-65203,GLYMA.06G146900
GN7V-65204,GLYMA.05G173300
GN7V-65205,GLYMA.16G019100
GN7V-65206,GLYMA.14G202400
GN7V-65207,GLYMA.06G243200
GN7V-65208,GLYMA.09G258100
GN7V-65209,GLYMA.08G301900
GN7V-65210,GLYMA.02G167400
GN7V-65211,GLYMA.09G026100
GN7V-65212,GLYMA.05G127700
GN7V-65213,GLYMA.02G164300
GN7V-65214,GLYMA.03G210400
GN7V-65215,GLYMA.07G231200
GN7V-65216,GLYMA.17G193300
GN7V-65217,GLYMA.11G034300
GN7V-65218,GLYMA.11G229300
GN7V-65219,GLYMA.07G229800
GN7V-65220,GLYMA.16G151800
GN7V-65221,GLYMA.15G136200
GN7V-65222,GLYMA.14G224100
GN7V-65223,GLYMA.13G088500
GN7V-65224,GLYMA.06G043100
GN7V-65225,GLYMA.12G056800
GN7V-65226,GLYMA.17G169000
GN7V-65227,GLYMA.16G138600
GN7V-65228,GLYMA.09G157000
GN7V-65229,GLYMA.07G174600
GN7V-65230,GLYMA.03G186200
GN7V-65231,GLYMA.11G179300
GN7V-65232,GLYMA.01G081400
GN7V-65233,GLYMA.09G195000
GN7V-65234,GLYMA.04G237500
GN7V-65235,GLYMA.06G236500
GN7V-65236,GLYMA.14G035100
GN7V-65237,GLYMA.08G020300
GN7V-65238,GLYMA.18G006000
GN7V-65239,GLYMA.12G154200
GN7V-65240,GLYMA.10G057700
GN7V-65241,GLYMA.01G215300
GN7V-65242,GLYMA.01G073200
GN7V-65243,GLYMA.02G167200
GN7V-65244,GLYMA.06G270300
GN7V-65245,GLYMA.02G250400
GN7V-65246,GLYMA.12G174300
GN7V-65247,GLYMA.17G144500
GN7V-65248,GLYMA.18G290400
GN7V-65249,GLYMA.17G208300
GN7V-65250,GLYMA.10G205600
GN7V-65251,GLYMA.19G018800
GN7V-65252,GLYMA.15G019200
GN7V-65253,GLYMA.07G014700
GN7V-65254,GLYMA.20G058100
GN7V-65255,GLYMA.05G195400
GN7V-65256,GLYMA.06G283500
GN7V-65257,GLYMA.15G185800
GN7V-65258,GLYMA.11G177500
GN7V-65259,GLYMA.09G283200
GN7V-65260,GLYMA.16G024200
GN7V-65261,GLYMA.18G085500
GN7V-65262,GLYMA.04G254100
GN7V-65263,GLYMA.08G207600
GN7V-65264,GLYMA.13G300500
GN7V-65265,GLYMA.04G026400
GN7V-65266,GLYMA.10G230300
GN7V-65267,GLYMA.09G259800
GN7V-65268,GLYMA.18G242200
GN7V-65269,GLYMA.20G231600
GN7V-65270,GLYMA.04G029300
GN7V-65271,GLYMA.16G117800
GN7V-65272,GLYMA.13G084900
GN7V-65273,GLYMA.06G269000
GN7V-65274,GLYMA.04G081400
GN7V-65275,GLYMA.08G023600
GN7V-65276,GLYMA.07G133500
GN7V-65277,GLYMA.04G132100
GN7V-65278,GLYMA.05G184400
GN7V-65279,GLYMA.02G253900
GN7V-65280,GLYMA.02G188300
GN7V-65281,GLYMA.08G191600
GN7V-65282,GLYMA.U020600
GN7V-65283,GLYMA.18G099500
GN7V-65284,GLYMA.08G240200
GN7V-65285,GLYMA.08G060700
GN7V-65286,GLYMA.03G017600
GN7V-65287,GLYMA.02G059400
GN7V-65288,GLYMA.11G024200
GN7V-65289,GLYMA.10G006100
GN7V-65290,GLYMA.06G076300
GN7V-65291,GLYMA.06G208100
GN7V-65292,GLYMA.20G058800
GN7V-65293,GLYMA.01G170800
GN7V-65294,GLYMA.10G217900
GN7V-65295,GLYMA.18G130200
GN7V-65296,GLYMA.05G008200
GN7V-65297,GLYMA.12G103300
GN7V-65298,GLYMA.17G109000
GN7V-65299,GLYMA.18G254900
GN7V-65300,GLYMA.14G161500
GN7V-65301,GLYMA.06G171400
GN7V-65302,GLYMA.17G095800
GN7V-65303,GLYMA.09G136400
GN7V-65304,GLYMA.12G092000
GN7V-65305,GLYMA.01G079600
GN7V-65306,GLYMA.13G362700
GN7V-65307,GLYMA.10G057500
GN7V-65308,GLYMA.17G085800
GN7V-65309,GLYMA.20G026000
GN7V-65310,GLYMA.10G264900
GN7V-65311,GLYMA.14G127800
GN7V-65312,GLYMA.02G101400
GN7V-65313,GLYMA.12G184700
GN7V-65314,GLYMA.13G127300
GN7V-65315,GLYMA.05G045000
GN7V-65316,GLYMA.02G281300
GN7V-65317,GLYMA.19G095100
GN7V-65318,GLYMA.06G222700
GN7V-65319,GLYMA.19G184600
GN7V-65320,GLYMA.07G028900
GN7V-65321,GLYMA.06G055500
GN7V-65322,GLYMA.13G030800
GN7V-65323,GLYMA.10G208300
GN7V-65324,GLYMA.15G194900
GN7V-65325,GLYMA.12G153200
GN7V-65326,GLYMA.16G203700
GN7V-65327,GLYMA.16G009100
GN7V-65328,GLYMA.02G148400
GN7V-65329,GLYMA.17G247900
GN7V-65330,GLYMA.05G207700
GN7V-65331,GLYMA.12G105200
GN7V-65332,GLYMA.12G003100
GN7V-65333,GLYMA.10G095800
GN7V-65334,GLYMA.14G162200
GN7V-65335,GLYMA.16G033500
GN7V-65336,GLYMA.09G250300
GN7V-65337,GLYMA.06G307800
GN7V-65338,GLYMA.06G267100
GN7V-65339,GLYMA.09G097400
GN7V-65340,GLYMA.02G243700
GN7V-65341,GLYMA.08G269200
GN7V-65342,GLYMA.19G215200
GN7V-65343,GLYMA.03G052100
GN7V-65344,GLYMA.02G184000
GN7V-65345,GLYMA.14G066300
GN7V-65346,GLYMA.08G036000
GN7V-65347,GLYMA.05G183800
GN7V-65348,GLYMA.18G065000
GN7V-65349,GLYMA.13G135600
GN7V-65350,GLYMA.12G096200
GN7V-65351,GLYMA.03G103400
GN7V-65352,GLYMA.15G033000
GN7V-65353,GLYMA.10G007900
GN7V-65354,GLYMA.01G112000
GN7V-65355,GLYMA.20G092400
GN7V-65356,GLYMA.15G129400
GN7V-65357,GLYMA.17G200100
GN7V-65358,GLYMA.11G075000
GN7V-65359,GLYMA.08G011400
GN7V-65360,GLYMA.18G154400
GN7V-65361,GLYMA.19G247500
GN7V-65362,GLYMA.05G064500
GN7V-65363,GLYMA.19G013300
GN7V-65364,GLYMA.18G285400
GN7V-65365,GLYMA.08G104600
GN7V-65366,GLYMA.08G110000
GN7V-65367,GLYMA.16G106500
GN7V-65368,GLYMA.03G193600
GN7V-65369,GLYMA.10G108800
GN7V-65370,GLYMA.09G070500
GN7V-65371,GLYMA.09G223400
GN7V-65372,GLYMA.17G109200
GN7V-65373,GLYMA.14G089700
GN7V-65374,GLYMA.03G102000
GN7V-65375,GLYMA.14G033300
GN7V-65376,GLYMA.05G116000
GN7V-65377,GLYMA.06G276400
GN7V-65378,GLYMA.10G141200
GN7V-65379,GLYMA.01G064600
GN7V-65380,GLYMA.10G059900
GN7V-65381,GLYMA.20G162700
GN7V-65382,GLYMA.20G095200
GN7V-65383,GLYMA.13G233500
GN7V-65384,GLYMA.08G201400
GN7V-65385,GLYMA.20G141100
GN7V-65386,GLYMA.07G033100
GN7V-65387,GLYMA.01G178100
GN7V-65388,GLYMA.04G055000
GN7V-65389,GLYMA.11G183400
GN7V-65390,GLYMA.03G192600
GN7V-65391,GLYMA.07G138900
GN7V-65392,GLYMA.07G096800
GN7V-65393,GLYMA.01G068500
GN7V-65394,GLYMA.02G296400
GN7V-65395,GLYMA.13G084600
GN7V-65396,GLYMA.03G061000
GN7V-65397,GLYMA.13G342800
GN7V-65398,GLYMA.08G001700
GN7V-65399,GLYMA.02G013700
GN7V-65400,GLYMA.08G170000
GN7V-65401,GLYMA.17G013200
GN7V-65402,GLYMA.13G067900
GN7V-65403,GLYMA.11G063600
GN7V-65404,GLYMA.17G184100
GN7V-65405,GLYMA.20G122300
GN7V-65406,GLYMA.09G104700
GN7V-65407,GLYMA.08G292200
GN7V-65408,GLYMA.03G173700
GN7V-65409,GLYMA.19G143700
GN7V-65410,GLYMA.18G264500
GN7V-65411,GLYMA.08G070800
GN7V-65412,GLYMA.20G029600
GN7V-65413,GLYMA.15G223700
GN7V-65414,GLYMA.10G071500
GN7V-65415,GLYMA.05G055400
GN7V-65416,GLYMA.15G194300
GN7V-65417,GLYMA.01G002900
GN7V-65418,GLYMA.20G122400
GN7V-65419,GLYMA.05G079600
GN7V-65420,GLYMA.20G094400
GN7V-65421,GLYMA.15G016000
GN7V-65422,GLYMA.13G042200
GN7V-65423,GLYMA.17G144300
GN7V-65424,GLYMA.02G024700
GN7V-65425,GLYMA.09G140900
GN7V-65426,GLYMA.03G124400
GN7V-65427,GLYMA.01G020800
GN7V-65428,GLYMA.08G037900
GN7V-65429,GLYMA.12G141500
GN7V-65430,GLYMA.03G169400
GN7V-65431,GLYMA.12G056400
GN7V-65432,GLYMA.20G066600
GN7V-65433,GLYMA.07G177800
GN7V-65434,GLYMA.17G152700
GN7V-65435,GLYMA.12G094100
GN7V-65436,GLYMA.09G113700
GN7V-65437,GLYMA.08G189100
GN7V-65438,GLYMA.03G023800
GN7V-65439,GLYMA.10G087400
GN7V-65440,GLYMA.02G229700
GN7V-65441,GLYMA.02G224300
GN7V-65442,GLYMA.10G033500
GN7V-65443,GLYMA.08G218900
GN7V-65444,GLYMA.19G053000
GN7V-65445,GLYMA.05G152500
GN7V-65446,GLYMA.02G193500
GN7V-65447,GLYMA.15G174200
GN7V-65448,GLYMA.12G112200
GN7V-65449,GLYMA.16G012400
GN7V-65450,GLYMA.18G076300
GN7V-65451,GLYMA.20G123700
GN7V-65452,GLYMA.14G051800
GN7V-65453,GLYMA.18G236500
GN7V-65454,GLYMA.14G075000
GN7V-65455,GLYMA.08G268200
GN7V-65456,GLYMA.05G204000
GN7V-65457,GLYMA.04G086600
GN7V-65458,GLYMA.07G078900
GN7V-65459,GLYMA.06G095500
GN7V-65460,GLYMA.06G032100
GN7V-65461,GLYMA.09G093900
GN7V-65462,GLYMA.02G053700
GN7V-65463,GLYMA.19G002400
GN7V-65464,GLYMA.07G248200
GN7V-65465,GLYMA.09G041200
GN7V-65466,GLYMA.15G012000
GN7V-65467,GLYMA.17G046800
GN7V-65468,GLYMA.08G278400
GN7V-65469,GLYMA.13G145400
GN7V-65470,GLYMA.04G112800
GN7V-65471,GLYMA.11G179400
GN7V-65472,GLYMA.14G217000
GN7V-65473,GLYMA.03G261500
GN7V-65474,GLYMA.04G055300
GN7V-65475,GLYMA.02G301300
GN7V-65476,GLYMA.18G207400
GN7V-65477,GLYMA.19G211400
GN7V-65478,GLYMA.16G076700
GN7V-65479,GLYMA.19G257600
GN7V-65480,GLYMA.19G189900
GN7V-65481,GLYMA.06G102500
GN7V-65482,GLYMA.08G043800
GN7V-65483,GLYMA.06G052600
GN7V-65484,GLYMA.03G230400
GN7V-65485,GLYMA.01G061200
GN7V-65486,GLYMA.02G074100
GN7V-65487,GLYMA.06G092900
GN7V-65488,GLYMA.08G314300
GN7V-65489,GLYMA.13G155100
GN7V-65490,GLYMA.20G226700
GN7V-65491,GLYMA.16G118000
GN7V-65492,GLYMA.17G069400
GN7V-65493,GLYMA.09G216200
GN7V-65494,GLYMA.10G189900
GN7V-65495,GLYMA.08G203800
GN7V-65496,GLYMA.03G192800
GN7V-65497,GLYMA.01G089700
GN7V-65498,GLYMA.02G096100
GN7V-65499,GLYMA.08G067600
GN7V-65500,GLYMA.09G232000
GN7V-65501,GLYMA.08G324400
GN7V-65502,GLYMA.07G067600
GN7V-65503,GLYMA.02G067900
GN7V-65504,GLYMA.14G003300
GN7V-65505,GLYMA.03G135100
GN7V-65506,GLYMA.01G104800
GN7V-65507,GLYMA.10G290000
GN7V-65508,GLYMA.04G110300
GN7V-65509,GLYMA.06G038700
GN7V-65510,GLYMA.06G181200
GN7V-65511,GLYMA.14G019500
GN7V-65512,GLYMA.07G055500
GN7V-65513,GLYMA.15G257100
GN7V-65514,GLYMA.18G169600
GN7V-65515,GLYMA.13G137600
GN7V-65516,GLYMA.16G119000
GN7V-65517,GLYMA.09G174500
GN7V-65518,GLYMA.18G265600
GN7V-65519,GLYMA.18G290300
GN7V-65520,GLYMA.03G168100
GN7V-65521,GLYMA.18G253300
GN7V-65522,GLYMA.09G248400
GN7V-65523,GLYMA.U045400
GN7V-65524,GLYMA.04G089300
GN7V-65525,GLYMA.12G131900
GN7V-65526,GLYMA.03G230900
GN7V-65527,GLYMA.18G224900
GN7V-65528,GLYMA.14G170200
GN7V-65529,GLYMA.03G046300
GN7V-65530,GLYMA.07G203500
GN7V-65531,GLYMA.15G256900
GN7V-65532,GLYMA.06G321900
GN7V-65533,GLYMA.15G073500
GN7V-65534,GLYMA.06G289600
GN7V-65535,GLYMA.19G093600
GN7V-65536,GLYMA.11G093900
GN7V-65537,GLYMA.06G252700
GN7V-65538,GLYMA.17G100100
GN7V-65539,GLYMA.15G161100
GN7V-65540,GLYMA.03G024500
GN7V-65541,GLYMA.18G284800
GN7V-65542,GLYMA.17G026200
GN7V-65543,GLYMA.04G032000
GN7V-65544,GLYMA.01G098700
GN7V-65545,GLYMA.08G226600
GN7V-65546,GLYMA.13G234600
GN7V-65547,GLYMA.10G021100
GN7V-65548,GLYMA.16G089600
GN7V-65549,GLYMA.01G227900
GN7V-65550,GLYMA.16G157000
GN7V-65551,GLYMA.06G253200
GN7V-65552,GLYMA.10G137700
GN7V-65553,GLYMA.10G238000
GN7V-65554,GLYMA.03G024300
GN7V-65555,GLYMA.07G168300
GN7V-65556,GLYMA.02G059300
GN7V-65557,GLYMA.12G036600
GN7V-65558,GLYMA.08G124300
GN7V-65559,GLYMA.02G062500
GN7V-65560,GLYMA.05G147600
GN7V-65561,GLYMA.20G019800
GN7V-65562,GLYMA.17G045900
GN7V-65563,GLYMA.05G120300
GN7V-65564,GLYMA.20G041000
GN7V-65565,GLYMA.10G001600
GN7V-65566,GLYMA.04G163900
GN7V-65567,GLYMA.06G029300
GN7V-65568,GLYMA.15G234500
GN7V-65569,GLYMA.13G271300
GN7V-65570,GLYMA.14G145500
GN7V-65571,GLYMA.07G116900
GN7V-65572,GLYMA.04G172900
GN7V-65573,GLYMA.06G098200
GN7V-65574,GLYMA.03G210300
GN7V-65575,GLYMA.20G190400
GN7V-65576,GLYMA.07G094400
GN7V-65577,GLYMA.03G123100
GN7V-65578,GLYMA.04G224700
GN7V-65579,GLYMA.14G003100
GN7V-65580,GLYMA.18G287600
GN7V-65581,GLYMA.20G036700
GN7V-65582,GLYMA.20G025700
GN7V-65583,GLYMA.09G050000
GN7V-65584,GLYMA.10G284100
GN7V-65585,GLYMA.16G026500
GN7V-65586,GLYMA.19G243000
GN7V-65587,GLYMA.15G239800
GN7V-65588,GLYMA.15G123200
GN7V-65589,GLYMA.11G231700
GN7V-65590,GLYMA.04G242800
GN7V-65591,GLYMA.20G026900
GN7V-65592,GLYMA.07G258000
GN7V-65593,GLYMA.10G282100
GN7V-65594,GLYMA.17G136300
GN7V-65595,GLYMA.08G010800
GN7V-65596,GLYMA.18G025500
GN7V-65597,GLYMA.19G047800
GN7V-65598,GLYMA.14G081000
GN7V-65599,GLYMA.20G174800
GN7V-65600,GLYMA.06G154500
GN7V-65601,GLYMA.03G256900
GN7V-65602,GLYMA.09G254500
GN7V-65603,GLYMA.10G134900
GN7V-65604,GLYMA.17G086000
GN7V-65605,GLYMA.09G283700
GN7V-65606,GLYMA.18G121700
GN7V-65607,GLYMA.02G144300
GN7V-65608,GLYMA.05G174200
GN7V-65609,GLYMA.15G114600
GN7V-65610,GLYMA.10G203000
GN7V-65611,GLYMA.09G127500
GN7V-65612,GLYMA.10G243200
GN7V-65613,GLYMA.05G106600
GN7V-65614,GLYMA.18G157000
GN7V-65615,GLYMA.06G071800
